config_id,epoch,train_mse,val_mse,val_r2
1,46,1.1623592448234559,1.14480380153656,0.3472515940666199
1,47,1.129672444820404,1.1978796730041503,0.31698864698410034
1,48,1.1391933784484862,1.1372165870666504,0.3515776991844177
1,49,1.1220185723304748,1.208494261741638,0.3109363317489624
1,50,1.136286482334137,1.134530044555664,0.35310953855514526
1,51,1.1158399295806884,1.1542575798034669,0.34186118841171265
1,52,1.1152648911476135,1.1321839632987976,0.35444724559783936
1,53,1.1113254852294923,1.1204651107788086,0.36112916469573975
1,54,1.1358549418449402,1.1195493154525757,0.36165130138397217
1,55,1.1048373980522155,1.1156609382629394,0.3638684153556824
1,56,1.099423707485199,1.1363847522735595,0.3520519733428955
1,57,1.0950963292121887,1.1138645734786987,0.3648926019668579
1,58,1.1000842604637147,1.1700015087127686,0.3328843116760254
1,59,1.0997185025215148,1.1053414430618287,0.3697524666786194
1,60,1.0907954154014587,1.1027729911804198,0.37121689319610596
1,61,1.0903759155273438,1.2145981636047363,0.30745601654052734
1,62,1.0864351296424866,1.1541188468933106,0.3419402837753296
1,63,1.1095104784965515,1.0973226127624511,0.3743246793746948
1,64,1.0837844367027283,1.0981256790161134,0.3738666772842407
1,65,1.077392503261566,1.1200550651550294,0.36136293411254883
1,66,1.0728328838348389,1.096756272315979,0.37464749813079834
1,67,1.0745285506248474,1.1880196590423584,0.32261061668395996
1,68,1.0794629163742064,1.174744194984436,0.3301801085472107
1,69,1.1161964626312255,1.1123543453216553,0.36575382947921753
1,70,1.093816535949707,1.0858393411636353,0.3808721899986267
1,71,1.069938738822937,1.0778717384338379,0.3854151964187622
1,72,1.079342309474945,1.0985180349349977,0.3736429810523987
1,73,1.0679611463546752,1.1332815570831298,0.35382145643234253
1,74,1.0904693312644957,1.0888288912773132,0.3791676163673401
1,75,1.05795667886734,1.1072117385864257,0.3686860203742981
1,76,1.049897521018982,1.1402584490776062,0.3498433232307434
1,77,1.0758175129890442,1.1036723103523254,0.3707040548324585
1,78,1.0683457188606262,1.0807114443778991,0.3837960362434387
1,79,1.0529355177879334,1.0832912564277648,0.38232505321502686
1,80,1.0877351861000062,1.0915350313186645,0.3776245713233948
2,1,15.888709505081177,1.7432593326568604,0.006022036075592041
2,2,1.9060965719223022,1.611281795501709,0.08127349615097046
2,3,1.7772946224212647,1.5446751489639283,0.11925148963928223
2,4,1.768251926422119,1.5037077617645265,0.14261043071746826
2,5,1.7327726411819457,1.5059237976074218,0.14134687185287476
2,6,1.6959902353286742,1.5527426233291626,0.114651620388031
2,7,1.6993563613891602,1.4549581737518311,0.17040657997131348
2,8,1.6447211179733277,1.4188473167419433,0.1909964680671692
2,9,1.649197483062744,1.4735211172103881,0.15982234477996826
2,10,1.5935091066360474,1.3984457502365113,0.20262908935546875
2,11,1.5862214126586913,1.4622891416549684,0.16622668504714966
2,12,1.6129382495880127,1.3717978496551513,0.217823326587677
2,13,1.6144387989044189,1.5315194215774537,0.12675267457962036
2,14,1.5593165216445923,1.365048150062561,0.22167187929153442
2,15,1.558626434326172,1.4255061264038087,0.1871996521949768
2,16,1.549306442260742,1.3408910388946533,0.2354457974433899
2,17,1.5448336057662964,1.3872511949539184,0.20901203155517578
2,18,1.5536069746017456,1.3217788829803467,0.24634325504302979
2,19,1.5118968420028687,1.3399565048217774,0.23597872257232666
2,20,1.5432111930847168,1.3002887983322144,0.25859659910202026
2,21,1.5069540610313417,1.2902485437393187,0.26432138681411743
2,22,1.4613615975379943,1.2879348430633546,0.26564061641693115
2,23,1.5045555038452147,1.367729016304016,0.22014331817626953
2,24,1.4570076990127563,1.2853281927108764,0.2671268582344055
2,25,1.4568955068588256,1.301775369644165,0.25774896144866943
2,26,1.4607202916145325,1.3288038654327392,0.24233770370483398
2,27,1.4097198405265807,1.3060149393081666,0.25533169507980347
2,28,1.4187363166809082,1.2560598545074464,0.28381526470184326
2,29,1.4196366496086121,1.2436349792480468,0.2908996343612671
2,30,1.445331443309784,1.3491613483428955,0.23073029518127441
2,31,1.4309167618751526,1.2624336214065552,0.28018099069595337
2,32,1.3954083743095398,1.242956090927124,0.29128676652908325
2,33,1.3798453979492187,1.2325042095184326,0.2972462773323059
2,34,1.4041098222732544,1.25412122631073,0.2849205732345581
2,35,1.3765103068351745,1.272568413734436,0.27440232038497925
2,36,1.4064731154441834,1.23924094581604,0.29340505599975586
2,37,1.3724735517501832,1.2221814165115357,0.30313217639923096
2,38,1.355571413040161,1.295543306350708,0.2613024115562439
2,39,1.379630473613739,1.2518691263198853,0.2862046957015991
2,40,1.3545067734718323,1.189884672164917,0.32154715061187744
2,41,1.332684340953827,1.1899979152679443,0.32148271799087524
2,42,1.3731630139350892,1.1887235889434815,0.3222092390060425
2,43,1.3428111200332642,1.2948040599822999,0.2617238759994507
2,44,1.3113508791923523,1.1768400764465332,0.3289850354194641
2,45,1.3148224158287047,1.190525297164917,0.32118189334869385
2,46,1.3163345265388489,1.187656741142273,0.3228175640106201
2,47,1.321407015800476,1.2176377048492433,0.3057228922843933
2,48,1.35303413438797,1.17944602394104,0.3274991512298584
2,49,1.3075124340057374,1.3245210666656495,0.2447798252105713
2,50,1.3246460027694702,1.1665201807022094,0.3348693251609802
2,51,1.3244490089416503,1.1668289127349853,0.3346932530403137
2,52,1.2900316085815429,1.1766617708206177,0.32908666133880615
2,53,1.3075611286163331,1.166591724395752,0.3348284363746643
2,54,1.2996286516189575,1.2040399017333985,0.3134761452674866
2,55,1.2700765552520752,1.1674027519226073,0.3343660831451416
2,56,1.263769117832184,1.1590739240646362,0.3391149640083313
2,57,1.270156051158905,1.1575529699325562,0.33998221158981323
2,58,1.2792632460594178,1.212992772102356,0.3083714246749878
2,59,1.273996290206909,1.1830971403121948,0.32541733980178833
2,60,1.2973718061447144,1.1713125438690186,0.33213675022125244
2,61,1.2827285299301148,1.1948518562316894,0.31871503591537476
2,62,1.262212393760681,1.1764044666290283,0.3292333483695984
2,63,1.2679418420791626,1.193962727546692,0.31922203302383423
2,64,1.2598522500991822,1.1473464937210083,0.34580183029174805
2,65,1.244476296901703,1.1487449111938477,0.34500443935394287
2,66,1.2576540431976317,1.1412616920471192,0.3492712378501892
2,67,1.2667454147338868,1.1646178379058838,0.3359540104866028
2,68,1.259991322994232,1.1729407863616943,0.33120840787887573
2,69,1.2360654487609863,1.1822636423110962,0.3258925676345825
2,70,1.262108108997345,1.1351381731033325,0.35276275873184204
2,71,1.2355332055091859,1.182201826095581,0.32592785358428955
2,72,1.2480784606933595,1.1545835943222047,0.34167540073394775
2,73,1.2584805912971497,1.161764413833618,0.33758091926574707
2,74,1.2431497445106507,1.1462442779541016,0.3464301824569702
2,75,1.2487462372779847,1.1287199182510377,0.3564223647117615
2,76,1.2164898562431334,1.1826635494232178,0.32566457986831665
2,77,1.211624550819397,1.1405945777893067,0.3496516942977905
2,78,1.2277866530418395,1.1665487127304077,0.33485299348831177
2,79,1.2188783926963807,1.125354845046997,0.35834115743637085
2,80,1.217276391506195,1.133845892906189,0.3534995913505554
3,1,15.896592714309692,1.7530747146606445,0.0004254579544067383
3,2,1.6104183025360108,1.634860173225403,0.067829430103302
3,3,1.5068188180923463,1.5453670444488525,0.11885696649551392
3,4,1.441512930393219,1.439205400466919,0.1793886423110962
3,5,1.394270878791809,1.391746307373047,0.20644903182983398
3,6,1.379304717540741,1.4338478355407716,0.18244343996047974
3,7,1.3375009479522706,1.3227886896133423,0.2457675337791443
3,8,1.3097065911293029,1.2997336654663085,0.25891315937042236
3,9,1.2686352047920226,1.2510003232955933,0.28670012950897217
3,10,1.2616708121299745,1.2262816219329833,0.30079418420791626
3,11,1.2405596494674682,1.220631543159485,0.3040158152580261
3,12,1.238376518726349,1.2021130847930908,0.31457483768463135
3,13,1.194940909385681,1.1976659841537476,0.31711041927337646
3,14,1.2133583674430848,1.1833667612075807,0.3252636790275574
3,15,1.1784872426986694,1.214642243385315,0.30743080377578735
3,16,1.176766222000122,1.3063566188812257,0.25513678789138794
3,17,1.2006896262168885,1.1725606355667115,0.3314250707626343
3,18,1.2048380880355836,1.1881334409713744,0.3225458264350891
3,19,1.19448854637146,1.1769367809295654,0.3289299011230469
3,20,1.1822640986442565,1.2568912706375122,0.2833411693572998
3,21,1.1545964450836181,1.150409182548523,0.3440554141998291
3,22,1.136132709503174,1.2810973339080811,0.2695392966270447
3,23,1.158464294910431,1.169948998451233,0.33291423320770264
3,24,1.129947901725769,1.1435331344604491,0.3479761481285095
3,25,1.1387453627586366,1.1376042203903198,0.3513566851615906
3,26,1.1159634928703308,1.2308486852645875,0.29819023609161377
3,27,1.1288742833137513,1.2429631719589234,0.2912827730178833
3,28,1.115644449710846,1.1439638175964355,0.34773051738739014
3,29,1.1350603604316711,1.1329992637634276,0.3539823293685913
3,30,1.1136024136543274,1.1098144130706786,0.36720192432403564
3,31,1.0998185210227966,1.1172587099075317,0.36295729875564575
3,32,1.1026770186424255,1.1044638767242432,0.370252788066864
3,33,1.0914376258850098,1.1162895803451538,0.3635099530220032
3,34,1.0926798572540284,1.1126925058364867,0.3655608892440796
3,35,1.0905365724563598,1.2935534830093385,0.26243698596954346
3,36,1.099433039665222,1.1116323223114013,0.3661654591560364
3,37,1.1025797634124757,1.1064008178710938,0.369148313999176
3,38,1.0810427417755126,1.1155806255340577,0.3639141917228699
3,39,1.095585657596588,1.0927845554351807,0.37691211700439453
3,40,1.0764256048202514,1.0842839202880858,0.38175904750823975
3,41,1.074200967311859,1.0894021320343017,0.37884074449539185
3,42,1.072881733417511,1.1122228393554687,0.3658286929130554
3,43,1.084090841293335,1.1347498264312743,0.3529842495918274
3,44,1.0905077013969422,1.1557641897201538,0.3410021662712097
3,45,1.0535995063781738,1.0881082229614258,0.37957847118377686
3,46,1.083361786365509,1.098078356742859,0.373893678188324
3,47,1.0589786257743836,1.1639233007431031,0.3363499641418457
3,48,1.0670027165412903,1.0803952827453613,0.3839762806892395
3,49,1.052510606765747,1.1408416624069213,0.34951072931289673
3,50,1.0602010102272035,1.0768027963638305,0.38602471351623535
3,51,1.0951426315307617,1.0779142465591431,0.38539087772369385
3,52,1.0579824457168578,1.066059983253479,0.39215004444122314
3,53,1.0404569840431213,1.0711948652267456,0.38922226428985596
3,54,1.0352096428871156,1.0684697980880737,0.39077603816986084
3,55,1.0921500792503358,1.1966935319900514,0.31766486167907715
3,56,1.0701188883781434,1.0573994054794311,0.3970881700515747
3,57,1.04841157913208,1.0623616466522217,0.3942587375640869
3,58,1.0691791434288025,1.083865297317505,0.3819977045059204
3,59,1.0556906709671021,1.0859152793884277,0.380828857421875
3,60,1.070795654773712,1.0517761697769166,0.4002944827079773
3,61,1.0412573404312133,1.076736738204956,0.3860623240470886
3,62,1.04657062292099,1.1497870788574218,0.344410240650177
3,63,1.029106897354126,1.095655611038208,0.3752751350402832
3,64,1.0353392519950866,1.0511104822158814,0.4006739854812622
3,65,1.0586271977424622,1.0445280494689941,0.404427170753479
3,66,1.0217587931156158,1.099918152809143,0.3728446364402771
3,67,1.0539383959770203,1.095381326675415,0.37543147802352905
3,68,1.0222040982246399,1.1286887521743774,0.35644012689590454
3,69,1.062705141544342,1.0607508726119994,0.39517712593078613
3,70,1.0069092326164246,1.0554731378555298,0.39818650484085083
3,71,1.0114131832122804,1.0412213382720947,0.40631264448165894
3,72,1.0487241954803468,1.0326512670516967,0.411199152469635
3,73,1.016820394039154,1.0834932842254639,0.3822098970413208
3,74,1.0112649993896485,1.0384978790283204,0.4078655242919922
3,75,0.9891527781486511,1.0533597488403321,0.3993915319442749
3,76,1.0141196117401123,1.0939342021942138,0.37625670433044434
3,77,1.0028296246528625,1.0282734470367432,0.4136953353881836
3,78,0.9857481746673584,1.1339684743881226,0.35342973470687866
3,79,1.019898976802826,1.035862356185913,0.40936827659606934
3,80,1.004319845199585,1.0469827785491943,0.4030274748802185
4,1,13.862386071205139,1.7531697521209717,0.0003712773323059082
4,2,1.8223434610366822,1.550518196105957,0.11591982841491699
4,3,1.7331142797470094,1.4893150568008422,0.15081697702407837
4,4,1.7089391899108888,1.450115261077881,0.17316800355911255
4,5,1.6285862860679627,1.4226335401535035,0.18883764743804932
4,6,1.5900849652290345,1.446200903892517,0.17539989948272705
4,7,1.5750870475769043,1.3223594846725464,0.24601233005523682
4,8,1.5440615043640136,1.294288496017456,0.2620179057121277
4,9,1.529735167980194,1.4331145076751708,0.1828615665435791
4,10,1.4606199326515197,1.2398946199417114,0.29303234815597534
4,11,1.443721019744873,1.2201841440200805,0.30427086353302
4,12,1.4473842163085937,1.267231107711792,0.27744555473327637
4,13,1.4269152607917786,1.1939130191802978,0.31925028562545776
4,14,1.4270151014328003,1.2180773525238038,0.305472195148468
4,15,1.3886160111427308,1.2206834392547607,0.3039863109588623
4,16,1.3937241616249085,1.4542052545547486,0.17083591222763062
4,17,1.3954647693634032,1.4019907083511352,0.20060783624649048
4,18,1.4245555572509765,1.240443886756897,0.29271918535232544
4,19,1.3845423321723938,1.221947904586792,0.3032653331756592
4,20,1.3337634387016297,1.1494949417114257,0.34457677602767944
4,21,1.3544550943374634,1.1415494794845582,0.34910720586776733
4,22,1.335365762233734,1.1377809963226317,0.3512558937072754
4,23,1.32547190284729,1.1626912994384766,0.33705252408981323
4,24,1.3258616480827332,1.18429349899292,0.32473522424697876
4,25,1.3163442721366883,1.1354914836883545,0.352561354637146
4,26,1.3591755561828613,1.1775287075042724,0.3285924196243286
4,27,1.321366126537323,1.1426335315704346,0.34848904609680176
4,28,1.2987810597419738,1.1691223182678223,0.3333855867385864
4,29,1.2870551567077637,1.1676864337921142,0.3342042565345764
4,30,1.303585871219635,1.1466005477905274,0.34622710943222046
4,31,1.2805074667930603,1.130937081336975,0.35515815019607544
4,32,1.296679362297058,1.148880428314209,0.34492719173431396
4,33,1.3355772428512573,1.1158590507507324,0.36375540494918823
4,34,1.3139991154670716,1.192723035812378,0.31992876529693604
4,35,1.2585334281921388,1.129499020576477,0.3559781312942505
4,36,1.283358464717865,1.118691309928894,0.3621404767036438
4,37,1.2609040036201478,1.1040556993484496,0.3704855442047119
4,38,1.271601640701294,1.1120711431503296,0.3659152388572693
4,39,1.3131624555587769,1.1454182033538818,0.3469012975692749
4,40,1.2944530191421508,1.0920752573013306,0.37731659412384033
4,41,1.2993014369010925,1.173136568069458,0.33109670877456665
4,42,1.2437862639427184,1.1013432712554931,0.372032105922699
4,43,1.2592850251197816,1.1002559995651244,0.3726520538330078
4,44,1.236468942642212,1.1118708267211914,0.36602944135665894
4,45,1.2368136982917786,1.0908503894805908,0.3780149221420288
4,46,1.2431062331199647,1.0881636657714844,0.3795468807220459
4,47,1.2458957734107972,1.1182100429534911,0.3624149560928345
4,48,1.1880859394073486,1.0815182209014893,0.3833359479904175
4,49,1.2028924503326417,1.1080204734802246,0.3682248592376709
4,50,1.195926772594452,1.0735992288589478,0.3878512978553772
4,51,1.2000569543838502,1.106468264579773,0.3691098690032959
4,52,1.2086940927505494,1.1132496500015259,0.36524319648742676
4,53,1.1962297825813293,1.110648964881897,0.3667261600494385
4,54,1.1886098713874818,1.0675534534454345,0.39129847288131714
4,55,1.1804872035980225,1.1442046012878417,0.3475932478904724
4,56,1.1717408137321472,1.0791032009124757,0.3847130537033081
4,57,1.1747445116043091,1.0656033916473389,0.39241039752960205
4,58,1.160653724193573,1.0878203067779542,0.37974268198013306
4,59,1.175157811164856,1.0628661766052245,0.3939710855484009
4,60,1.1533110437393188,1.0753016786575318,0.3868805170059204
4,61,1.1575471110343933,1.1341958751678467,0.3533000946044922
4,62,1.1529482951164245,1.0312406015396118,0.41200345754623413
4,63,1.1322632093429565,1.0357737255096435,0.4094187617301941
4,64,1.1826445050239562,1.0445732860565184,0.40440142154693604
4,65,1.1485266733169555,1.0155879096984863,0.420928418636322
4,66,1.1614858179092407,1.038341570854187,0.4079546332359314
4,67,1.1279553723335267,1.0059189791679382,0.4264414310455322
4,68,1.1292173008918762,1.0127055559158324,0.42257189750671387
4,69,1.1535046768188477,1.009022409439087,0.4246719479560852
4,70,1.1299227046966553,1.056203805923462,0.39776986837387085
4,71,1.1027977957725525,1.0570480937957765,0.39728844165802
4,72,1.128756028175354,1.004696125984192,0.42713868618011475
4,73,1.1319905948638915,0.9940962028503418,0.43318259716033936
4,74,1.1430518765449524,1.0050459637641906,0.4269391894340515
4,75,1.134269811630249,1.0220051670074464,0.41726940870285034
4,76,1.1281283745765687,1.0148374500274657,0.4213562607765198
4,77,1.096174102783203,0.9876190114021302,0.4368758201599121
4,78,1.127388301372528,1.0265317516326904,0.4146884083747864
4,79,1.116133973121643,1.0177360467910768,0.41970354318618774
4,80,1.1122435970306397,1.0823931474685669,0.38283711671829224
5,1,9.145009345054627,1.6405345945358276,0.06459397077560425
5,2,1.4955882697105407,1.4666372632980347,0.1637473702430725
5,3,1.402672716140747,1.3801427631378174,0.21306514739990234
5,4,1.346883780002594,1.3782808837890625,0.21412670612335205
5,5,1.3107042059898377,1.3083133754730225,0.2540211081504822
5,6,1.2771991906166076,1.249524426460266,0.28754162788391113
5,7,1.2398949003219604,1.2252628145217896,0.30137521028518677
5,8,1.2376747107505799,1.2299001188278198,0.2987310290336609
5,9,1.2305627551078797,1.25024555683136,0.2871304154396057
5,10,1.2039605150222779,1.391723024368286,0.2064623236656189
5,11,1.1862284045219422,1.1927548885345458,0.3199107050895691
5,12,1.1721716775894164,1.238808832168579,0.2936514616012573
5,13,1.1970856714248657,1.1716591806411742,0.33193910121917725
5,14,1.1880464844703675,1.2032208242416382,0.31394314765930176
5,15,1.166718020915985,1.161960349559784,0.337469220161438
5,16,1.187727282524109,1.1787051038742065,0.32792162895202637
5,17,1.2198357076644897,1.196091365814209,0.31800830364227295
5,18,1.166677813053131,1.1614353756904603,0.3377686142921448
5,19,1.147896070957184,1.2110118160247803,0.30950087308883667
5,20,1.1732897138595582,1.1515405807495118,0.3434104323387146
5,21,1.1726841354370117,1.2720448169708252,0.27470093965530396
5,22,1.130441539287567,1.1580395278930664,0.33970481157302856
5,23,1.1153891949653625,1.1355187573432923,0.35254573822021484
5,24,1.1252293643951417,1.2365780181884765,0.29492342472076416
5,25,1.124190686225891,1.157504177093506,0.34001004695892334
5,26,1.1129788970947265,1.1270999794006347,0.3573460578918457
5,27,1.12646018743515,1.125467803955078,0.3582766652107239
5,28,1.1047888288497925,1.1195393953323365,0.36165690422058105
5,29,1.0850837111473084,1.1181893405914307,0.3624267578125
5,30,1.0855579414367675,1.113557927131653,0.3650675415992737
5,31,1.1121619911193847,1.148143370628357,0.34534746408462524
5,32,1.0864080047607423,1.1167122344970704,0.36326897144317627
5,33,1.1361456437110902,1.1050108251571655,0.36994093656539917
5,34,1.0844010672569275,1.1385003833770753,0.35084569454193115
5,35,1.0827720098495484,1.1150170063972473,0.364235520362854
5,36,1.0829247117042542,1.1203200359344483,0.3612118363380432
5,37,1.061057068347931,1.100281840324402,0.3726373314857483
5,38,1.0776806354522706,1.09773344707489,0.37409037351608276
5,39,1.0883938012123109,1.2409317054748534,0.29244107007980347
5,40,1.1140898370742798,1.1199622383117676,0.3614158034324646
5,41,1.100650104522705,1.108253080368042,0.36809223890304565
5,42,1.069893304347992,1.1055009288787843,0.36966145038604736
5,43,1.068773296356201,1.0970871810913085,0.37445884943008423
5,44,1.0801443452835082,1.385449065208435,0.2100396752357483
5,45,1.067582347869873,1.0682586946487427,0.39089637994766235
5,46,1.0482184138298034,1.254721097946167,0.2845785617828369
5,47,1.0689453072547912,1.0692455730438233,0.3903336524963379
5,48,1.07499990940094,1.0647942018508911,0.39287179708480835
5,49,1.0481114625930785,1.08450897026062,0.38163071870803833
5,50,1.0478833417892457,1.1157260551452637,0.36383122205734253
5,51,1.0626065845489503,1.0682276020050048,0.3909141421318054
5,52,1.0243984150886536,1.2240778064727784,0.3020508289337158
5,53,1.0321740427017212,1.0927527093887328,0.376930296421051
5,54,1.0383722624778748,1.0737049703598023,0.3877909779548645
5,55,1.0366153621673584,1.2867010383605957,0.2663441300392151
5,56,1.0323925352096557,1.0543231410980225,0.3988422155380249
5,57,1.0436519556045531,1.1142346801757812,0.364681601524353
5,58,1.0793341360092163,1.089480016708374,0.3787963390350342
5,59,1.0262394213676453,1.2621448945999145,0.280345618724823
5,60,1.0252548415660858,1.0576523866653442,0.39694392681121826
5,61,1.0124499759674073,1.149428915977478,0.3446143865585327
5,62,1.0442073225975037,1.0375764770507812,0.4083908796310425
5,63,1.0513857851028443,1.121270679473877,0.36066973209381104
5,64,1.0135408029556274,1.0358587460517883,0.4093703031539917
5,65,1.0230721759796142,1.1208947248458863,0.3608841300010681
5,66,1.016372764110565,1.064387225151062,0.39310383796691895
5,67,1.0332358565330506,1.1608708906173706,0.3380904197692871
5,68,0.9995110774040222,1.0676157636642456,0.3912630081176758
5,69,1.0345288052558899,1.1161943645477295,0.36356425285339355
5,70,1.018659761428833,1.074000883102417,0.38762223720550537
5,71,1.0087542386054993,1.0747938537597657,0.38717013597488403
5,72,0.9939259996414185,1.0348696136474609,0.40993428230285645
5,73,0.9918704786300659,1.044703724861145,0.40432703495025635
5,74,1.024881103515625,1.0246417093276978,0.41576606035232544
5,75,0.9967423810958862,1.1150845031738281,0.3641970753669739
5,76,0.9901070666313171,1.0235991230010986,0.4163604974746704
5,77,0.9979398798942566,1.036511236190796,0.4089982509613037
5,78,0.9878696501255035,1.031698561668396,0.41174232959747314
5,79,0.9755698738098144,1.1077685465812683,0.3683685064315796
5,80,0.9766390380859375,1.077841492176056,0.3854324221611023
6,1,9.682326870918274,1.6180990619659423,0.07738637924194336
6,2,1.6742983989715576,1.5360700016021729,0.12415796518325806
6,3,1.572321063041687,1.4387731161117554,0.17963504791259766
6,4,1.5071337118148804,1.3870745754241944,0.2091127634048462
6,5,1.4524717483520508,1.3249339485168456,0.24454432725906372
6,6,1.429618718147278,1.3019538106918336,0.25764721632003784
6,7,1.3886601996421815,1.3389045314788819,0.23657852411270142
6,8,1.4052846179008485,1.2829189033508301,0.2685006260871887
6,9,1.3766489572525025,1.2206323146820068,0.3040153980255127
6,10,1.3314077143669127,1.3043730411529542,0.25626784563064575
6,11,1.2905703454017639,1.2378398189544677,0.2942039966583252
6,12,1.3114919700622558,1.1773149642944336,0.3287142515182495
6,13,1.258217071056366,1.1820320663452148,0.3260246515274048
6,14,1.3092630915641785,1.2176709880828858,0.3057039976119995
6,15,1.261844684123993,1.1670547771453856,0.3345644474029541
6,16,1.2581870164871216,1.163981378555298,0.33631688356399536
6,17,1.2522423968315124,1.2060367641448975,0.31233757734298706
6,18,1.2339711265563964,1.2176533527374267,0.3057140111923218
6,19,1.2375781526565552,1.1514323644638063,0.34347212314605713
6,20,1.2200341033935547,1.1376433200836182,0.3513343930244446
6,21,1.2909531149864197,1.1424361820220947,0.3486015200614929
6,22,1.2468117475509644,1.1405489730834961,0.34967756271362305
6,23,1.2405020794868469,1.2806219844818114,0.2698102593421936
6,24,1.226255681991577,1.1293973598480225,0.35603612661361694
6,25,1.2239836287498473,1.135137222290039,0.3527633547782898
6,26,1.2345066347122193,1.1248649263381958,0.35862040519714355
6,27,1.2075840644836426,1.127240930557251,0.3572657108306885
6,28,1.1968737998008727,1.1227453231811524,0.3598289489746094
6,29,1.1886315927505493,1.1532592678070068,0.3424304127693176
6,30,1.2005396690368653,1.1196539859771728,0.361591637134552
6,31,1.214558564186096,1.1053153915405274,0.3697672486305237
6,32,1.2049306211471558,1.1112366466522217,0.36639100313186646
6,33,1.1666571855545045,1.1936717882156371,0.31938785314559937
6,34,1.163507103919983,1.118842638015747,0.3620542287826538
6,35,1.1770723404884338,1.1175847225189208,0.3627714514732361
6,36,1.1764098777770997,1.1462343730926514,0.34643590450286865
6,37,1.1884809837341308,1.1542124404907226,0.3418869972229004
6,38,1.18964829826355,1.592433310508728,0.09202063083648682
6,39,1.2100508193969726,1.1271824588775634,0.3572990298271179
6,40,1.1904680662155152,1.2434005603790284,0.2910333275794983
6,41,1.2048510479927064,1.100811086654663,0.3723355531692505
6,42,1.1793770532608032,1.0736462025642395,0.38782447576522827
6,43,1.1517780356407166,1.0987602443695068,0.3735048770904541
6,44,1.1329047832489014,1.1050186939239501,0.3699365258216858
6,45,1.153471604824066,1.1120027990341186,0.36595427989959717
6,46,1.1655088973045349,1.0763395261764526,0.3862888216972351
6,47,1.1397917928695678,1.0903437490463257,0.3783038258552551
6,48,1.1311945567131043,1.0795601139068602,0.3844525218009949
6,49,1.1479125323295594,1.0916073436737062,0.377583384513855
6,50,1.1261481289863586,1.067096357345581,0.39155906438827515
6,51,1.1105380792617798,1.061202039718628,0.39491987228393555
6,52,1.1232496643066405,1.1874944677352905,0.3229100704193115
6,53,1.1133971967697143,1.073367709159851,0.3879833221435547
6,54,1.1190513782501221,1.0766341533660888,0.3861207365989685
6,55,1.1192856597900391,1.0719519701004028,0.3887905478477478
6,56,1.107717734336853,1.0681594486236572,0.3909529447555542
6,57,1.1328485569953919,1.0486532821655274,0.4020751118659973
